,username_mittente,id_mittente,username_ricevente,id_ricevente,semestre,weights
322,twiggyoh,29738565,peterschweizer,62876780,2,0.02040816326530612
323,medpierre,730004800042045440,JoeNBC,21619519,2,0.02040816326530612
324,bidenharrishats,1293504549567766528,SenatorCollins,19726613,2,0.02040816326530612
325,miksu2006,4498209202,Melissapenney9,702600897784733696,2,0.02040816326530612
326,teaparty4pa,1229413533722562567,NFL4Christians,2335591549,2,0.02040816326530612
327,miksu2006,4498209202,22_Dutch_22,1149718563470491648,2,0.02040816326530612
328,realfakedonal11,1015606641188917249,realDonaldTrump,25073877,2,0.02040816326530612
329,miksu2006,4498209202,AngelHe33778004,1207138933894717440,2,0.02040816326530612
330,miksu2006,4498209202,BlackIrishI,622969430,2,0.02040816326530612
331,twiggyoh,29738565,kimmiintx,34813109,2,0.02040816326530612
332,miksu2006,4498209202,BobThePsychic1,889701157253328896,2,0.02040816326530612
333,big_crusher1000,779262744944119809,3teeas,251942680,2,0.02040816326530612
334,twiggyoh,29738565,MariaBartiromo,208155240,2,0.02040816326530612
335,miksu2006,4498209202,Brenro4,2685226237,2,0.02040816326530612
336,miksu2006,4498209202,CWarrior17,1213519395776937984,2,0.02040816326530612
337,miksu2006,4498209202,CheriMa90187572,1115353653307527169,2,0.02040816326530612
338,blesamerica,2534967565,blesamerika,1435538364,2,0.02040816326530612
339,blesamerica,2534967565,JoeBiden,939091,2,0.02040816326530612
340,miksu2006,4498209202,ShlomoIshtov,2207719290,2,0.02040816326530612
341,realdarthpizza,864875899497267200,ladygaga,14230524,2,0.02040816326530612
342,teaparty4pa,1229413533722562567,politico,9300262,2,0.02040816326530612
343,lyonkingempire1,3149305521,IvankaTrump,52544275,2,0.02040816326530612
344,naveed_a_khan19,1945881680,WSJ,3108351,2,0.02040816326530612
345,miksu2006,4498209202,ShastaHeart,3115697106,2,0.02040816326530612
346,bidenharrishats,1293504549567766528,tedcruz,23022687,2,0.02040816326530612
347,naveed_a_khan19,1945881680,business,34713362,2,0.02040816326530612
348,miksu2006,4498209202,ClwtrBkAtty,27716208,2,0.02040816326530612
349,miksu2006,4498209202,SerainaTeale,1186753979419713537,2,0.02040816326530612
350,teaparty4pa,1229413533722562567,tabsonobama,19128661,2,0.02040816326530612
351,blesamerica,2534967565,OANN,1209936918,2,0.02040816326530612
352,richie5513,1259535339821117447,RosLehtinen,14275291,2,0.02040816326530612
353,ggarcia307,4392071139,realDonaldTrump,25073877,2,0.02040816326530612
354,natashaejs,1262462710568022017,KellyannePolls,471672239,2,0.02040816326530612
355,natashaejs,1262462710568022017,SteveSchmidtSES,786309892990574592,2,0.02040816326530612
356,big_crusher1000,779262744944119809,truthsearch1957,2790314135,2,0.02040816326530612
357,baran80000115,1321962302241910786,dbongino,232901331,2,0.02040816326530612
358,thedumbingofusa,1043263500573978630,realDonaldTrump,25073877,2,0.02040816326530612
359,therealandrew_,23259015,stridinstrider,568345906,2,0.02040816326530612
360,tabanejad,2460678915,michaelmalice,44067298,2,0.02040816326530612
361,greenlakerun,30149991,DonaldJTrumpJr,39344374,2,0.02040816326530612
362,tabanejad,2460678915,dallasnews,15679641,2,0.02040816326530612
363,tabanejad,2460678915,TheEconomist,5988062,2,0.02040816326530612
364,tabanejad,2460678915,TIME,14293310,2,0.02040816326530612
365,natashaejs,1262462710568022017,TheRickWilson,19084896,2,0.02040816326530612
366,tabanejad,2460678915,NewsHour,14437914,2,0.02040816326530612
367,martico1285,287409890,SkyNewsAust,16834659,2,0.02040816326530612
