,username_mittente,id_mittente,username_ricevente,id_ricevente,semestre,weights
1453,mrtomtom15250,1375447257705816067,newschannelnine,15741370,3,0.0
1454,mark3ds,1242570896,DrBeeZee,2382424706,3,0.0
1455,mrtomtom15250,1375447257705816067,valorbsd,172960668,3,0.0
1456,mstmo1983,1330846699061964801,AmericaNewsroom,312800783,3,0.0
1457,mstmo1983,1330846699061964801,AmericanPats_,1340215513209663489,3,0.0
1458,mstmo1983,1330846699061964801,BannisterRoss,901436335541682176,3,0.0
1459,mstmo1983,1330846699061964801,CDCgov,146569971,3,0.0
1460,mark3ds,1242570896,DeptofDefense,66369181,3,0.0
1461,mrm102480,24392364,KeithMalinak,854627332333744128,3,0.0
1462,mrm102480,24392364,DanielBolingson,1214880572180443136,3,0.0
1463,mark3ds,1242570896,GordonGChang,151930383,3,0.0
1464,morvsoo,882189014228504576,POTUS,1349149096909668363,3,0.0
1465,mohmmed56227303,1126587772553371655,SenAlexPadilla,1351236267707654145,3,0.0
1466,mohmmed56227303,1126587772553371655,SenatorDurbin,247334603,3,0.0
1467,mohmmed56227303,1126587772553371655,curtisatlaw,29528215,3,0.0
1468,mark3ds,1242570896,HarjitSajjan,413802355,3,0.0
1469,mojopharoah,79264566,GOPLeader,19739126,3,0.0
1470,molinaro_enrico,3117151365,MarcoCarnelos,420444462,3,0.0
1471,mark3ds,1242570896,HASCRepublicans,20192403,3,0.0
1472,molinaro_enrico,3117151365,nytimes,807095,3,0.0
1473,monicarivpin,754455561417089024,DanCrenshawTX,930552552302792705,3,0.0
1474,monicarivpin,754455561417089024,RzstProgramming,872563312394870785,3,0.0
1475,mooeeg,1037008373747658752,GOP,11134252,3,0.0
1476,morvsoo,882189014228504576,AliMayorkas,1330873099424854017,3,0.0
1477,morvsoo,882189014228504576,DHSgov,15647676,3,0.0
1478,morvsoo,882189014228504576,SecBlinken,1350150750966603777,3,0.0
1479,mrdgen,276230487,Breaking911,375721095,3,0.0
1480,morvsoo,882189014228504576,TravelGov,15649433,3,0.0
1481,morvsoo,882189014228504576,VP,803694179079458816,3,0.0
1482,morvsoo,882189014228504576,arash02,74368968,3,0.0
1483,morvsoo,882189014228504576,azamat_hamrayev,1354040710203404288,3,0.0
1484,mountain_views,534891271,ABC,28785486,3,0.0
1485,moviepreshow,3432244458,CrissynChelle,823291850031149056,3,0.0
1486,moviepreshow,3432244458,Tagtoos_,3036186256,3,0.0
1487,moviepreshow,3432244458,Time4tags,973040867253653504,3,0.0
1488,moviepreshow,3432244458,WritesABadTweet,1284663068044206081,3,0.0
1489,moviepreshow,3432244458,clark_gasm_,958807680096919554,3,0.0
1490,mark3ds,1242570896,HASCDemocrats,74294786,3,0.0
1491,mr_513_208,250293210,libramom2871,877516143778566145,3,0.0
1492,mark3ds,1242570896,GwynneDyer,102271706,3,0.0
1493,mmyouss,1026237387180003333,GazetteNGR,1276790264158474242,3,0.0
1494,rangerdamrod,72273677,johnferak,570209011,3,0.0
1495,propc2020,424828064,PressSec,1349170292564905988,3,0.0
1496,thepianofactory,301538073,lindyli,270132611,3,0.0
1497,thepianofactory,301538073,bjoewolf,70426799,3,0.0
1498,thepianofactory,301538073,bensiegel,17883494,3,0.0
1499,thepianofactory,301538073,WalshFreedom,236487888,3,0.0
1500,thepianofactory,301538073,SpeakerPelosi,15764644,3,0.0
1501,thepianofactory,301538073,SenSchumer,17494010,3,0.0
