,source,id_source,target,id_target,weights
21982,_loveinvain,1164005534,kurtbardella,18208368,0.0
21983,_loveinvain,1164005534,JoeBiden,939091,0.0
21984,_k_n_1,972289396660690944,ProudSocialist,755057897583804416,0.0
21985,_agorija_,88592051,thehill,1917731,0.0
21986,_erikaandrade_,126776029,realDonaldTrump,25073877,0.0
21987,_erikaandrade_,126776029,ewarren,357606935,0.0
21988,_erikaandrade_,126776029,SpeakerPelosi,15764644,0.0
21989,_erikaandrade_,126776029,JoeBiden,939091,0.0
21990,_erikaandrade_,126776029,Alyssa_Milano,26642006,0.0
21991,_ellioth,810552100304388096,realDonaldTrump,25073877,0.0
21992,_centrista_,1278123679914897410,OVargas52,195306655,0.0
21993,_camacan,2510191670,MarkRuffalo,47285504,0.0
21994,_camacan,2510191670,JoeBiden,939091,0.0
21995,_camacan,2510191670,ClimateEnvoy,1351716580720316417,0.0
21996,_camacan,2510191670,ApibOficial,848495834887061505,0.0
21997,_barbieboi_,2879631270,thehill,1917731,0.0
21998,8w8h8y8,2361858398,KamalaHarris,30354991,0.0
21999,8knowyourrights,1236605143841484800,megynkelly,110445334,0.0
22000,83tree,34294986,clairecmc,16160352,0.0
22001,668guerrillaman,2409669192,WajahatAli,21733692,0.0
22002,777taku7,763693297,HillaryClinton,1339835893,0.0
22003,777isjesus,454239822,LionelMedia,24787367,0.0
22004,73militarymama,1283468954615218176,GOP,11134252,0.0
22005,72ridgemonthigh,1019362687141072896,carlreiner,637338906,0.0
22006,6mgs7,21544108,SenCoryGardner,235217558,0.0
22007,6mgs7,21544108,KyleClark,15614141,0.0
22008,6mgs7,21544108,Hickenlooper,117839957,0.0
22009,6mgs7,21544108,9NEWS,19032473,0.0
22010,6ixthgen,852647593121382400,thehill,1917731,0.0
22011,68sugarmomma,343010006,Newsweek,2884771,0.0
22012,67chevydragster,194598519,JoeBiden,939091,0.0
22013,67chevydragster,194598519,BibleBeltDarlin,968639584480518144,0.0
22014,64chargerfan,88870083,fred_guttenberg,967027984426242053,0.0
22015,777thehighchild,593424539,HillaryClinton,1339835893,0.0
22016,64chargerfan,88870083,GOPLeader,19739126,0.0
22017,64chargerfan,88870083,11thHour,771388593130483712,0.0
22018,645cidiva,180824953,GovHowardDean,603025587,0.0
22019,645cidiva,180824953,ContentedIndie,947218216916578304,0.0
22020,614storer,736377468299431936,SavannahGuthrie,52070270,0.0
22021,614storer,736377468299431936,MSNBC,2836421,0.0
22022,60ishly,2852014348,SantaSurfing17,984510232964419584,0.0
22023,60ishly,2852014348,NYCMayor,19834403,0.0
22024,5timechampions,1297003412,CalebJHull,239005322,0.0
22025,5herm4n5,2877461959,federalreserve,26538229,0.0
22026,5daughtrs,1415802870,EricTrump,39349894,0.0
22027,58lespaul,21061835,thehill,1917731,0.0
22028,777taku7,763693297,PlayingPost,1219728669297561606,0.0
22029,777thehighchild,593424539,JoeBiden,939091,0.0
22030,83tree,34294986,ASRothstein,289761206,0.0
22031,78tiger,11765962,sullydish,331816614,0.0
22032,831criminalatty,233411048,realDonaldTrump,25073877,0.0
22033,831criminalatty,233411048,LaraLeaTrump,75541946,0.0
22034,806texasgrl,2948572142,CBSNews,15012486,0.0
22035,805onthe101,2342758105,arishish,2731022304,0.0
22036,805onthe101,2342758105,RoseAnnDeMoro,573842268,0.0
22037,805onthe101,2342758105,BerningAtheist,947531757800361984,0.0
22038,805onthe101,2342758105,BernieSanders,216776631,0.0
22039,80172386m,2342410435,WhiteHouse,1323730225067339784,0.0
22040,80172386m,2342410435,RexChapman,324703658,0.0
22041,80172386m,2342410435,LxrdSantana,1467285699015680004,0.0
22042,7lakeorenda,1183036381,miles_commodore,824472044913983488,0.0
22043,78tiger,11765962,thekimkavin,1209628800142708736,0.0
22044,78tiger,11765962,nytimes,807095,0.0
22045,78tiger,11765962,AndiHK,104076611,0.0
22046,78tiger,11765962,miltimore79,114840005,0.0
22047,78tiger,11765962,kausmickey,30534986,0.0
22048,78tiger,11765962,gregquinn,34680388,0.0
22049,78tiger,11765962,goldstein_ted,1277722354156630016,0.0
22050,78tiger,11765962,ggreenwald,16076032,0.0
22051,78tiger,11765962,democrat,3852311,0.0
22052,78tiger,11765962,N65Michelle,29641438,0.0
22053,78tiger,11765962,GigiLevangie,27499683,0.0
22054,78tiger,11765962,GigWorkersRise,1017883562450849794,0.0
22055,78tiger,11765962,Elex_Michaelson,937422446323314688,0.0
22056,78tiger,11765962,CAgovernor,38349184,0.0
22057,78tiger,11765962,BradSherman,30216513,0.0
22058,312shelly3,758042170968375296,chrislhayes,4207961,0.0
22059,312shelly3,758042170968375296,carlyvwest,24576410,0.0
22060,312shelly3,758042170968375296,bourgeoisalien,2396910715,0.0
22061,312shelly3,758042170968375296,bohemiantoo,193848880,0.0
22062,1dussy,731661969330188288,peterdaou,18464266,0.0
22063,1dussy,731661969330188288,mackyson,3019101006,0.0
22064,1dumbschmuck,91363523,realDonaldTrump,25073877,0.0
22065,1dumbschmuck,91363523,WhiteHouse,1323730225067339784,0.0
22066,1dudesopinions,838231963794354176,thehill,1917731,0.0
22067,1drcole,946344888,waltsimsjr,16702176,0.0
22068,1drcole,946344888,unre5olvedDI,1238978354344333312,0.0
22069,1drcole,946344888,theburrowjulia,814092717621989380,0.0
22070,1drcole,946344888,noconartist,2764584316,0.0
22071,1drcole,946344888,navyvetbolt81,1257870179696074759,0.0
22072,1drcole,946344888,katherineOma,1061874037209522177,0.0
22073,1drcole,946344888,jambusher,220118691,0.0
22074,1drcole,946344888,erlingirl3,905925294233718784,0.0
22075,1drcole,946344888,doozsmt,21525113,0.0
22076,1drcole,946344888,burkey_amy,965047409255567360,0.0
22077,1drcole,946344888,blue_mitchell22,873305105260400640,0.0
22078,1drcole,946344888,bernadette510_c,1220347601536671744,0.0
22079,1drcole,946344888,Trump_Detester,1014452063533535232,0.0
22080,1drcole,946344888,Millstonefarm,323476995,0.0
22081,1drcole,946344888,MariPR0225,1006733629102477312,0.0
22082,1drcole,946344888,LeLani85787384,1040776915903229952,0.0
22083,1drcole,946344888,JakiBaptiste,71280156,0.0
22084,1drcole,946344888,GJS424,1145853368319074305,0.0
22085,1drcole,946344888,CherylB65129518,1177937754216452096,0.0
22086,1dowhatisright,3243442856,ProjectLincoln,1205226529455632385,0.0
22087,1chloeann,113486733,PalmerReport,15115280,0.0
22088,1chance2020,1195538863118139393,davidmweissman,880018682,0.0
22089,1in5advocacy,233958582,AndrewUjifusa,211258358,0.0
22090,1in5advocacy,233958582,JoeBiden,939091,0.0
22091,1jodi4444,953442187450179584,CHHR01,327753054,0.0
22092,1sassyladydi,752690519046656001,LindaNiro,496123238,0.0
22093,1taiwantalk,1404229998,KentscherooT,1367675485358936077,0.0
22094,1taiwantalk,1404229998,JoeBiden,939091,0.0
22095,1taiwantalk,1404229998,DwightHeitman,1325130292798001154,0.0
22096,1taiwantalk,1404229998,Democracy_DMV,20691578,0.0
22097,1taiwantalk,1404229998,DNC,722793491059769344,0.0
22098,1stopharness,757385066490322945,Matzo222,1044708259393867782,0.0
22099,1stopharness,757385066490322945,DHasbara,1045796322182393856,0.0
22100,1st5d,704320617,Newsweek,2884771,0.0
22101,1sourcenow,2233287080,larryelder,195271137,0.0
22102,1silveramerican,823252701421125635,CNNPolitics,13850422,0.0
22103,1shelleykbooker,806221006788509696,VanWagoner,227333373,0.0
22104,1sassyladydi,752690519046656001,TimAlberta,184860130,0.0
22105,1sassyladydi,752690519046656001,JohnJHarwood,259395895,0.0
22106,1manyfacedgod,883077031973572614,BidensWins,1486069441259397125,0.0
22107,1sassyladydi,752690519046656001,DanaPerino,27311044,0.0
22108,1sandy_n_austin,1223356417,dhmspector,10727,0.0
22109,1sana70,306326701,PeteButtigieg,226222147,0.0
22110,1sana70,306326701,JoeBiden,939091,0.0
22111,1sana70,306326701,CNN,759251,0.0
22112,1robklint,813049924485050368,VictoriaLBruce,95961875,0.0
22113,1robklint,813049924485050368,CaccioppoliMike,902528816,0.0
22114,1realhrh,949731816734420992,NASA,11348282,0.0
22115,1puttpastor,2342271847,RandPaul,216881337,0.0
22116,1moreschmuck,1359203855746105344,Jim_Jordan,18166778,0.0
22117,1michaelfinn,392910199,Bill_Maxwell_,958555581198954497,0.0
22118,1manyfacedgod,883077031973572614,OldSassyDem,1002956222453121024,0.0
22119,1boomboom3,1415557990367776768,thehill,1917731,0.0
22120,1boomboom3,1415557990367776768,USCBO,1531265618,0.0
22121,1boomboom3,1415557990367776768,Sen_JoeManchin,234374703,0.0
22122,09072021,388150165,MarcACaputo,227373977,0.0
22123,0spiaze,1330645575625297927,realDonaldTrump,25073877,0.0
22124,0spiaze,1330645575625297927,JoeBiden,939091,0.0
22125,0foks,1127341036823564288,sharonlawrence,45004823,0.0
22126,0foks,1127341036823564288,KamalaHarris,30354991,0.0
22127,0foks,1127341036823564288,JoeBiden,939091,0.0
22128,09072021,388150165,peterdaou,18464266,0.0
22129,09072021,388150165,joncoopertweets,27493883,0.0
22130,09072021,388150165,jacobfhsmith,608774430,0.0
22131,09072021,388150165,SilERabbit,3241154353,0.0
22132,09072021,388150165,RoseIsRational,1104481760488742912,0.0
22133,09072021,388150165,NormOrnstein,2223157392,0.0
22134,09072021,388150165,MarinoForUS,100717804,0.0
22135,09072021,388150165,LittleBirdSteph,1150860862426628101,0.0
22136,0studentdebt,1420368893026127879,thehill,1917731,0.0
22137,09072021,388150165,Lappos,47466910,0.0
22138,09072021,388150165,JRubinBlogger,218975278,0.0
22139,09072021,388150165,DNC,722793491059769344,0.0
22140,09072021,388150165,AynRandPaulRyan,755835576,0.0
22141,09072021,388150165,AveryPereira,2759001028,0.0
22142,05tami,44826519,smiles8089,25535286,0.0
22143,05tami,44826519,mellysweeney,51256062,0.0
22144,05tami,44826519,RezaFarahan,277848044,0.0
22145,01cathy07,272590468,Lrihendry,1348043689763905536,0.0
22146,01cathy07,272590468,FoxNews,1367531,0.0
22147,007dufour007,741639414556819457,ladygaga,14230524,0.0
22148,007dufour007,741639414556819457,JoeBiden,939091,0.0
22149,0studentdebt,1420368893026127879,RepAdamSchiff,29501253,0.0
22150,10_ashus,707911472123351040,brianstelter,14515799,0.0
22151,1boomboom3,1415557990367776768,Ivanthahun,1258989664586756096,0.0
22152,18aidenwood,4515001773,domain_org,1145374625980981254,0.0
22153,1boomboom3,1415557990367776768,BernieSanders,216776631,0.0
22154,1americangirl,19069046,realDonaldTrump,25073877,0.0
22155,1americangirl,19069046,TeamTrump,729676086632656900,0.0
22156,1_jazzymom,1194966990844317697,parscale,17685258,0.0
22157,1_jazzymom,1194966990844317697,BillKristol,2800581040,0.0
22158,1973tjd,1146519711280238593,RealJamesWoods,78523300,0.0
22159,1966jla,1198673542797070337,realDonaldTrump,25073877,0.0
22160,1962_kirk,2896881002,JaniceDean,111400999,0.0
22161,1956again,824378302693576704,SandyGirl4Him,23386216,0.0
22162,1956again,824378302693576704,SadieTNResist,1253963708675633152,0.0
22163,18truckaman,2792290323,MsButterflyyy,796905806818144256,0.0
22164,18southerncharm,28115082,RBReich,148529707,0.0
22165,18aidenwood,4515001773,DomainKing,1095471935113187328,0.0
22166,112life,850198921,Susan_Hennessey,7855062,0.0
22167,17samshaw,1274832599400120322,williamv101,193951182,0.0
22168,17gfish,1233930167510355972,eril2030,3439579994,0.0
22169,17gfish,1233930167510355972,bobsuncle2020,1373659279077613576,0.0
22170,17gfish,1233930167510355972,JoeBiden,939091,0.0
22171,17gfish,1233930167510355972,CodeRed6789,1102840387977207808,0.0
22172,16po,993021234,mschlapp,138809881,0.0
22173,16po,993021234,davidmweissman,880018682,0.0
22174,156apk,4675906333,realDonaldTrump,25073877,0.0
22175,14truth14,932758909173026818,realDonaldTrump,25073877,0.0
22176,14truth14,932758909173026818,DanScavino,620571475,0.0
22177,147chau,1169288296746217472,RealJamesWoods,78523300,0.0
22178,145columbine,260863086,dappergander,951357527501008896,0.0
22179,1taiwantalk,1404229998,LindaThielmann,825345035466055681,0.0
22180,1taiwantalk,1404229998,SteveSchmidtSES,786309892990574592,0.0
22181,1taiwantalk,1404229998,adelebiden,1406326740,0.0
22182,2haveandhavenot,143917503,wjmcgurn,19718279,0.0
22183,312shelly3,758042170968375296,AOC,138203134,0.0
22184,312shelly3,758042170968375296,ABC,28785486,0.0
22185,312shelly3,758042170968375296,18_qtpi,1278007580816805888,0.0
22186,30piecesofsilve,924072521510551552,MegKinnardAP,17877451,0.0
22187,30piecesofsilve,924072521510551552,AP_Politics,426802833,0.0
22188,30actruth,717121215727591425,January6thCmte,1415384176593883137,0.0
22189,305pirate,21469302,JonLemire,182398325,0.0
22190,2sassyd,1073856091,UROCKlive1,87983041,0.0
22191,2nd5d,123406938,JoeBiden,939091,0.0
22192,2myquietplace,1044725263387578373,Jim_Jordan,18166778,0.0
22193,2madma,4060713317,PrezKushner,849413759353409540,0.0
22194,2hdfloppydisk,1324957546965311488,SenHawleyPress,1080960924687704064,0.0
22195,2haveandhavenot,143917503,seanhannity,41634520,0.0
22196,312shelly3,758042170968375296,AdryEm1,2793542061,0.0
22197,2haveandhavenot,143917503,WSJopinion,7228682,0.0
22198,2haveandhavenot,143917503,VP,803694179079458816,0.0
22199,2haveandhavenot,143917503,SundayFutures,2412738884,0.0
22200,2haveandhavenot,143917503,Scotus,15109516,0.0
22201,2haveandhavenot,143917503,RogerWicker,11650762,0.0
22202,2haveandhavenot,143917503,RepMattGaetz,818948638890217473,0.0
22203,2haveandhavenot,143917503,RepGregMurphy,1173978070535024642,0.0
22204,2haveandhavenot,143917503,RepBarryMoore,1339006078688825344,0.0
22205,2haveandhavenot,143917503,RepAndyBiggsAZ,816652616625168388,0.0
22206,2haveandhavenot,143917503,MySonHunter,1347649291767017472,0.0
22207,2haveandhavenot,143917503,MorningsMaria,2330590446,0.0
22208,2haveandhavenot,143917503,MelissaAFrancis,29515247,0.0
22209,312shelly3,758042170968375296,Acyn,16635277,0.0
22210,312shelly3,758042170968375296,Alyssa_Milano,26642006,0.0
22211,2haveandhavenot,143917503,MarkMeadows,963480595,0.0
22212,312shelly3,758042170968375296,POTUS,1349149096909668363,0.0
22213,312shelly3,758042170968375296,aturtlenamedbo1,1233835215296049155,0.0
22214,312shelly3,758042170968375296,amyklobuchar,33537967,0.0
22215,312shelly3,758042170968375296,ZenkusWatch,1291675508703453184,0.0
22216,312shelly3,758042170968375296,WaywardWinifred,3430882365,0.0
22217,312shelly3,758042170968375296,WalkerBragman,479724576,0.0
22218,312shelly3,758042170968375296,TulsiGabbard,26637348,0.0
22219,312shelly3,758042170968375296,TruthInLight68,3299521675,0.0
22220,312shelly3,758042170968375296,SymoneDSanders,2434051392,0.0
22221,312shelly3,758042170968375296,SteveKornacki,44134773,0.0
22222,312shelly3,758042170968375296,SocialistMMA,419849905,0.0
22223,312shelly3,758042170968375296,SarahAnnMasse,95376174,0.0
22224,312shelly3,758042170968375296,PeterBeinart,114870265,0.0
22225,312shelly3,758042170968375296,NBCUniversal,93673287,0.0
22226,312shelly3,758042170968375296,BarackObama,813286,0.0
22227,312shelly3,758042170968375296,MichelleObama,409486555,0.0
22228,312shelly3,758042170968375296,MSNBC,2836421,0.0
22229,312shelly3,758042170968375296,MSDNCNews,1116086891269505029,0.0
22230,312shelly3,758042170968375296,LadyReverbs,1155969444671180800,0.0
22231,312shelly3,758042170968375296,KamalaHarris,30354991,0.0
22232,312shelly3,758042170968375296,JordanChariton,113364160,0.0
22233,312shelly3,758042170968375296,JoeJSaltarelli,792854706460749824,0.0
22234,312shelly3,758042170968375296,HijabAKhan,1042199430924054529,0.0
22235,312shelly3,758042170968375296,Drjai32,1039974366849781761,0.0
22236,312shelly3,758042170968375296,DNC,722793491059769344,0.0
22237,312shelly3,758042170968375296,CharlesMBlow,20772763,0.0
22238,312shelly3,758042170968375296,Beddy63,223705296,0.0
22239,2haveandhavenot,143917503,MarshaBlackburn,278145569,0.0
22240,2haveandhavenot,143917503,MariaBartiromo,208155240,0.0
22241,1taiwantalk,1404229998,momofone59,543768325,0.0
22242,2020comics,871039381540401152,DonaldKronos,274718181,0.0
22243,22n159w,2211708043,thehill,1917731,0.0
22244,22aspen36,755600344738967554,LindseyGrahamSC,432895323,0.0
22245,20independent,3245118490,merlisa,16584561,0.0
22246,20independent,3245118490,brakerbaker,620575659,0.0
22247,20independent,3245118490,IsabellaofMar,915004846356516865,0.0
22248,2022newworld,1058369068405809152,BarackObama,813286,0.0
22249,2020vision6,915365571365101568,realDonaldTrump,25073877,0.0
22250,2020vision6,915365571365101568,Mike_Pence,22203756,0.0
22251,2020vision6,915365571365101568,KellyannePolls,471672239,0.0
22252,2020comics,871039381540401152,socialistboomer,1013839524236054528,0.0
22253,2020comics,871039381540401152,maxpcohen,2873008978,0.0
22254,2020comics,871039381540401152,HillaryClinton,1339835893,0.0
22255,2020comics,871039381540401152,Destini41,25677506,0.0
22256,23cookieboo,928214902568865793,MikesPencil,27922147,0.0
22257,2020_tcb,1137857097121521664,AriFleischer,35218566,0.0
22258,2019ibeatcancer,1390725017860657156,thehill,1917731,0.0
22259,2019ibeatcancer,1390725017860657156,pwtham11,32128705,0.0
22260,2019ibeatcancer,1390725017860657156,patriottakes,978265628426432512,0.0
22261,2019ibeatcancer,1390725017860657156,atrupar,288277167,0.0
22262,2019ibeatcancer,1390725017860657156,Eugene_Robinson,59031230,0.0
22263,2019ibeatcancer,1390725017860657156,4lisaguerrero,265705962,0.0
22264,1zenwoman,22927050,JonFlan,62790685,0.0
22265,1untergrund,2300394122,TheDemocrats,14377605,0.0
22266,1untergrund,2300394122,JoeBiden,939091,0.0
22267,1untergrund,2300394122,ElizabethReilly,24198971,0.0
22268,1untergrund,2300394122,CAA_Official,19569136,0.0
22269,22norsedad,707284988069351424,pvtjokerus,1171793868,0.0
22270,24_architect,428610677,cinemashoebox,2327634427,0.0
22271,2haveandhavenot,143917503,Kredo0,131538331,0.0
22272,2freelancer,130839490,parkstorm,65747107,0.0
22273,2haveandhavenot,143917503,JoeBiden,939091,0.0
22274,2haveandhavenot,143917503,Jim_Jordan,18166778,0.0
22275,2haveandhavenot,143917503,HouseGOP,15207668,0.0
22276,2haveandhavenot,143917503,HouseForeignGOP,75367781,0.0
22277,2haveandhavenot,143917503,GenFlynn,240454812,0.0
22278,2haveandhavenot,143917503,FoxNews,1367531,0.0
22279,2haveandhavenot,143917503,FoxBusiness,56413858,0.0
22280,2haveandhavenot,143917503,EliseStefanik,109579534,0.0
22281,2haveandhavenot,143917503,AriFleischer,35218566,0.0
22282,2happy4math,39446033,oliverdarcy,27075032,0.0
22283,2happy4math,39446033,brikeilarcnn,46817943,0.0
22284,2happy4math,39446033,ABC,28785486,0.0
22285,2freelancer,130839490,laz000,119374764,0.0
22286,250praveen,45177874,PawanDurani,21985976,0.0
22287,2freelancer,130839490,PeteButtigieg,226222147,0.0
22288,2alphabet6,72346752,EliseStefanik,109579534,0.0
22289,2a6b67244ded40d,3304169639,TheDemocrats,14377605,0.0
22290,2a6b67244ded40d,3304169639,JoeBiden,939091,0.0
22291,29jparks,759057518110748672,tedlieu,21059255,0.0
22292,29jparks,759057518110748672,michellemalkin,15976697,0.0
22293,29jparks,759057518110748672,AceSix4,1437988980771876867,0.0
22294,27_gooner,505425467,StephenKing,2233154425,0.0
22295,273_15k1e5pa,1253373354859470848,kaitlancollins,180107694,0.0
22296,25trumpnow,822475246389301251,jimrutenberg,255347566,0.0
22297,25trumpnow,822475246389301251,MaddowBlog,91180720,0.0
22298,25trumpnow,822475246389301251,FrancesRobles,26336913,0.0
22299,_nicolenonya,1212387740639121409,RedBeretsM4All,945012234215755776,0.0
22300,_nicolenonya,1212387740639121409,Spunner11,920716404117999616,0.0
22301,alejandrosig,395091343,Censelio,58192120,0.0
22302,aileen03910020,4268534475,Counselor701,1150970955415674883,0.0
22303,agitpopworld,874372982134759424,atrupar,288277167,0.0
22304,agitpopworld,874372982134759424,Independent,16973333,0.0
22305,agitpopworld,874372982134759424,DebraMessing,499073990,0.0
22306,agitpopworld,874372982134759424,ABC,28785486,0.0
22307,agentcurieuse,46485354,JoeBiden,939091,0.0
22308,agentcurieuse,46485354,DemConvention,8370082,0.0
22309,agentcurieuse,46485354,BarackObama,813286,0.0
22310,agathawouldknow,2369819532,yashar,11744152,0.0
22311,agathawouldknow,2369819532,mkraju,39155029,0.0
22312,agathawouldknow,2369819532,daveweigel,13524182,0.0
22313,agathawouldknow,2369819532,atrupar,288277167,0.0
22314,agathawouldknow,2369819532,PopulismUpdates,1000503711330791424,0.0
22315,agathawouldknow,2369819532,MuellerSheWrote,926164634570067968,0.0
22316,agathawouldknow,2369819532,MrJonCryer,413274241,0.0
22317,agathawise,884368524,thomaskaine5,860654500431880192,0.0
22318,agathawise,884368524,murshedz,27558166,0.0
22319,agathawise,884368524,ewarren,357606935,0.0
22320,agathawise,884368524,diannemando,827587823201034241,0.0
22321,agathawise,884368524,WHO,14499829,0.0
22322,agathawise,884368524,SenWarren,970207298,0.0
22323,agathawise,884368524,Newsweek,2884771,0.0
22324,agathawise,884368524,MsPeoples,16130041,0.0
22325,agathawise,884368524,MassDPH,23711785,0.0
22326,agathawise,884368524,JoeBiden,939091,0.0
22327,agathawise,884368524,HealthyBoston,29199444,0.0
22328,agathawise,884368524,Diddy,18220175,0.0
22329,agathawise,884368524,Carrasquillo,21688902,0.0
22330,agitpopworld,874372982134759424,guardian,87818409,0.0
22331,agitpopworld,874372982134759424,pdoocy,56749157,0.0
22332,agnostiush,1251232881898389510,TeamJoe,1129095209772552192,0.0
22333,ahnonymust,1230440343277068291,benclegg2020,1235956672561999874,0.0
22334,ahomichaelaho87,1928100091,jeffsessions,986781648,0.0
22335,ahomichaelaho87,1928100091,GriffHoller,1241339299406233601,0.0
22336,ahomefas,14196913,politico,9300262,0.0
22337,ahomefas,14196913,hmcghee,17375057,0.0
22338,ahomefas,14196913,ewarren,357606935,0.0
22339,ahomefas,14196913,evanlweber,33136420,0.0
22340,ahomefas,14196913,KamalaHarris,30354991,0.0
22341,ahnonymust,1230440343277068291,wowbender,1552081016,0.0
22342,ahnonymust,1230440343277068291,shaunking,755113,0.0
22343,ahnonymust,1230440343277068291,mnmanofhour,982658628887949312,0.0
22344,ahnonymust,1230440343277068291,mamasboys11,1322762342,0.0
22345,ahnonymust,1230440343277068291,janeosanders,701081673681637376,0.0
22346,ahnonymust,1230440343277068291,WalkerBragman,479724576,0.0
22347,agski48,1010242938,FelixScriptor,772324686,0.0
22348,ahnonymust,1230440343277068291,RedBeretsM4All,945012234215755776,0.0
22349,ahnonymust,1230440343277068291,ReadeAlexandra,1057029255362531330,0.0
22350,ahnonymust,1230440343277068291,Ptjones1968,114310699,0.0
22351,ahnonymust,1230440343277068291,JoeBiden,939091,0.0
22352,ahnonymust,1230440343277068291,JGoku18,780577795923546113,0.0
22353,ahnonymust,1230440343277068291,HillaryClinton,1339835893,0.0
22354,ahnonymust,1230440343277068291,BernieWon2016,1211596174949416960,0.0
22355,ahluv2,1617917486,WHCOS,1351284403801108481,0.0
22356,ahluv2,1617917486,VP,803694179079458816,0.0
22357,ahluv2,1617917486,PressSec,1349170292564905988,0.0
22358,ahluv2,1617917486,GOP,11134252,0.0
22359,ahluv2,1617917486,EnergyDems,277124730,0.0
22360,agathawise,884368524,CP3,53853197,0.0
22361,agathawise,884368524,CDCgov,146569971,0.0
22362,agathawise,884368524,CDCemergency,19658936,0.0
22363,adosnola,1186053622007812097,TiffanyDCross,200846651,0.0
22364,advdeveshvatta,1366787451390320642,ANI,355989081,0.0
22365,adriantrout,573155877,JackPosobiec,592730371,0.0
22366,adrianherrerav,1503591079186255873,USAmbMex,774328791606767617,0.0
22367,adrianherrerav,1503591079186255873,AccionNacional,16808700,0.0
22368,adriancalamel,1093331497212362753,mr_markjacobs,371542398,0.0
22369,adriancalamel,1093331497212362753,RepRoKhanna,816298918468259841,0.0
22370,adriancalamel,1093331497212362753,MPPregent,1078042598,0.0
22371,adriancalamel,1093331497212362753,JZarif,47813521,0.0
22372,adriancalamel,1093331497212362753,Daffodil27,935399508,0.0
22373,adrianahoyos,50736689,DailyCaller,39308549,0.0
22374,adria63,25787136,TraceFlores_,1242835778675204096,0.0
22375,adria63,25787136,TeamPelosi,2461810448,0.0
22376,adosatlanta,1156608363293290496,JoeBiden,939091,0.0
22377,adventureman661,1179126243079278592,realDonaldTrump,25073877,0.0
22378,adosatlanta,1156608363293290496,3liz,16797022,0.0
22379,adonicass,145490052,koolkaryn,26824556,0.0
22380,adnildyob,191525714,Julius_Kim,26138685,0.0
22381,admiral_sven,1232688018835869697,KnoxMcM,2205715914,0.0
22382,adjoaank,780569044826984450,SenatorTimScott,217543151,0.0
22383,adil_ali89,481900616,ImranKhanPTI,122453931,0.0
22384,addsevery,1021349812690726912,patriottakes,978265628426432512,0.0
22385,addsevery,1021349812690726912,GranniesOpinion,3268623176,0.0
22386,addsevery,1021349812690726912,1COOLARROW,1150762698692530177,0.0
22387,addresstupidity,354208385,GOPLeader,19739126,0.0
22388,addis_berhanu7,1389525362313420803,dejene_2011,276370580,0.0
22389,addis_berhanu7,1389525362313420803,SenatorRisch,1096059529,0.0
22390,adventure_77,1162911981873049600,DonaldJTrumpJr,39344374,0.0
22391,adventuresmayor,1119388482059812866,JoeBiden,939091,0.0
22392,afumar,119795333,USUN,249677516,0.0
22393,aeonixaeon,47511005,markos,24431892,0.0
22394,afumar,119795333,USAmbUN,1354525155238801413,0.0
22395,africainsights,587296873,JDevermont,752339088,0.0
22396,africainsights,587296873,CSISAfrica,135532444,0.0
22397,africaclear,1279379877016240128,JRubinBlogger,218975278,0.0
22398,afranzsen,742763463597031424,kvncloer1,796748114438848512,0.0
22399,afranzsen,742763463597031424,andersoncooper,15224867,0.0
22400,afranzsen,742763463597031424,AC360,227837742,0.0
22401,afp,380648579,SebastianAFP,218512822,0.0
22402,afghanallyevac,1455158269350227971,shawnjvandiver,14706877,0.0
22403,aeonixaeon,47511005,tobosbunny,14551462,0.0
22404,aeonixaeon,47511005,stucam7771,971051135996964864,0.0
22405,aeonixaeon,47511005,rozacalderon,24742001,0.0
22406,aeonixaeon,47511005,majorityfm,208361818,0.0
22407,advocate4mmj,920285312189894657,Timcast,27000730,0.0
22408,aeonixaeon,47511005,krystalball,21862217,0.0
22409,aeonixaeon,47511005,johnvechey,369088329,0.0
22410,aeonixaeon,47511005,johncusack,17017636,0.0
22411,aeonixaeon,47511005,fightBackAnon,2329509259,0.0
22412,aeonixaeon,47511005,bourgeoisalien,2396910715,0.0
22413,aeonixaeon,47511005,Tim_Matheson,17164500,0.0
22414,aeonixaeon,47511005,PatTheBerner,816578053627252740,0.0
22415,aeonixaeon,47511005,JordanChariton,113364160,0.0
22416,aeonixaeon,47511005,Giovasummer,168406203,0.0
22417,aegisreal,1213252596221104130,DonaldJTrumpJr,39344374,0.0
22418,aegisreal,1213252596221104130,ArthurSchwartz,21149655,0.0
22419,adyt1234,969773947058376704,JoeBiden,939091,0.0
22420,aidansmama3,1495732958,Jim_Jordan,18166778,0.0
22421,aimeesanders,11991212,BetteMidler,139823781,0.0
22422,_nicolenonya,1212387740639121409,SustainergyA,1117642979508776960,0.0
22423,aimlessjonah,117872262,IsaLeeWolf,570049823,0.0
22424,alantonelson,790546093,neetu_arnold,948344670064644098,0.0
22425,alantonelson,790546093,mattyglesias,15446531,0.0
22426,alantonelson,790546093,matloff,317271050,0.0
22427,alantonelson,790546093,maddow,16129920,0.0
22428,alantonelson,790546093,lizzie363,128174162,0.0
22429,alantonelson,790546093,chrislhayes,4207961,0.0
22430,alantonelson,790546093,carney,1797991,0.0
22431,alantonelson,790546093,WSJopinion,7228682,0.0
22432,alantonelson,790546093,JamesRoberta7,984406823301152768,0.0
